,datetime,k0,k1,k2,bound
784,1993-08-03 17:30:00,737461.84377485,9548983.93600061,2600.0,B
785,1993-08-06 17:30:00,737478.47999564,9548980.89991693,2600.0,B
786,1993-08-06 17:30:00,737477.12548401,9548979.16700413,2600.0,B
787,1993-08-06 17:30:00,737479.83450728,9548982.63282971,2600.0,B
788,1993-08-06 17:30:00,737481.18901892,9548984.3657425,2600.0,B
789,1993-08-06 17:30:00,737482.54353055,9548986.09865529,2600.0,B
790,1993-08-10 17:30:00,737690.38411016,9548984.03429854,2600.0,A
791,1993-08-10 17:30:00,737689.02966805,9548982.30073599,2600.0,A
792,1993-08-10 17:30:00,737594.33908777,9548958.56783134,2600.0,B
793,1993-08-10 17:30:00,737592.98464565,9548956.83426878,2600.0,B
794,1993-08-10 17:30:00,737561.21543985,9548964.90378582,2600.0,B
795,1993-08-10 17:30:00,737559.86099773,9548963.17022326,2600.0,B
796,1993-08-10 17:30:00,737496.32258613,9548979.30925733,2600.0,B
797,1993-08-10 17:30:00,737497.67702824,9548981.04281988,2600.0,B
798,1993-08-14 17:30:00,737686.32078381,9548978.83361088,2600.0,A
799,1993-08-14 17:30:00,737687.67522593,9548980.56717344,2600.0,A
800,1993-08-14 17:30:00,737511.60763224,9548974.509072198,2600.0,B
801,1993-08-14 17:30:00,737512.96207436,9548976.24263475,2600.0,B
802,1993-08-14 17:30:00,737475.77097237,9548977.43409135,2600.0,B
803,1993-08-14 17:30:00,737474.41646073,9548975.70117856,2600.0,B
804,1993-08-15 17:30:00,737558.50655562,9548961.43666071,2600.0,B
805,1993-08-15 17:30:00,737557.1521135,9548959.70309816,2600.0,B
806,1993-08-17 17:30:00,737684.9663416999,9548977.10004833,2600.0,A
807,1993-08-17 17:30:00,737683.61189958,9548975.36648578,2600.0,A
808,1993-08-17 17:30:00,737634.23494627,9548960.89968962,2600.0,B
809,1993-08-17 17:30:00,737632.88050415,9548959.16612707,2600.0,B
810,1993-08-20 17:30:00,737494.96814401,9548977.57569478,2600.0,B
811,1993-08-20 17:30:00,737493.61370189,9548975.84213222,2600.0,B
812,1993-08-20 17:30:00,737492.25925978,9548974.10856967,2600.0,B
813,1993-08-20 17:30:00,737490.90481766,9548972.37500712,2600.0,B
814,1993-08-20 17:30:00,737489.55037554,9548970.64144456,2600.0,B
815,1993-08-22 17:30:00,737473.0619491,9548973.96826577,2600.0,B
816,1993-08-22 17:30:00,737576.50048596,9548960.10360068,2600.0,B
817,1993-08-22 17:30:00,737575.14604385,9548958.37003813,2600.0,B
818,1993-08-22 17:30:00,737510.25319013,9548972.77550964,2600.0,B
819,1993-08-22 17:30:00,737508.89874801,9548971.04194709,2600.0,B
820,1993-08-24 17:30:00,737525.3829076999,9548967.77261519,2600.0,B
821,1993-08-24 17:30:00,737524.02846558,9548966.03905264,2600.0,B
822,1993-08-24 17:30:00,737664.41885566,9548975.16869257,2600.0,A
823,1993-08-24 17:30:00,737663.06441355,9548973.43513002,2600.0,A
824,1993-08-27 17:30:00,737488.19593343,9548968.90788202,2600.0,B
825,1993-08-27 17:30:00,737486.84149131,9548967.17431946,2600.0,B
826,1993-08-27 17:30:00,737539.3135117,9548961.2388675,2600.0,B
827,1993-08-27 17:30:00,737537.95906958,9548959.50530495,2600.0,B
828,1993-08-27 17:30:00,737610.978576,9548955.50120875,2600.0,B
829,1993-08-27 17:30:00,737609.62413388,9548953.7676462,2600.0,B
830,1993-08-29 17:30:00,737591.63020353,9548955.10070623,2600.0,B
831,1993-08-29 17:30:00,737590.27576142,9548953.36714368,2600.0,B
832,1993-08-29 17:30:00,737631.52606204,9548957.43256452,2600.0,B
833,1993-08-29 17:30:00,737630.17161992,9548955.69900196,2600.0,B
834,1993-08-31 17:30:00,737555.79767138,9548957.9695356,2600.0,B
835,1993-08-31 17:30:00,737554.44322927,9548956.23597305,2600.0,B
836,1993-08-31 17:30:00,737661.70997143,9548971.70156746,2600.0,A
837,1993-08-31 17:30:00,737660.35552931,9548969.96800491,2600.0,A
838,1993-09-03 17:30:00,737573.79160173,9548956.63647557,2600.0,B
839,1993-09-03 17:30:00,737572.43715962,9548954.90291302,2600.0,B
840,1993-09-03 17:30:00,737507.54430589,9548969.30838454,2600.0,B
841,1993-09-03 17:30:00,737506.18986378,9548967.57482198,2600.0,B
842,1993-09-05 17:30:00,737522.67402346,9548964.30549008,2600.0,B
843,1993-09-05 17:30:00,737521.31958135,9548962.57192753,2600.0,B
844,1993-09-05 17:30:00,737608.26969177,9548952.03408364,2600.0,B
845,1993-09-05 17:30:00,737606.91524965,9548950.3005211,2600.0,B
846,1993-12-05 17:30:00,737724.6313459,9549003.50398915,2600.0,A
847,1993-12-05 17:30:00,737723.27690379,9549001.77042659,2600.0,A
848,1993-12-07 17:30:00,737751.95104252,9549014.10315767,2600.0,A
849,1993-12-07 17:30:00,737750.5966004,9549012.36959512,2600.0,A
850,1993-12-10 17:30:00,737771.298,9549014.502,2600.0,A
851,1993-12-10 17:30:00,737769.944,9549012.769,2600.0,A
852,1993-12-24 17:30:00,737571.083,9548953.169,2600.0,B
853,1993-12-24 17:30:00,737569.728,9548951.436,2600.0,B
854,1994-01-02 17:30:00,737721.922,9549000.037,2600.0,A
855,1994-01-02 17:30:00,737720.568,9548998.303,2600.0,A
856,1994-01-11 17:30:00,737767.23518663,9549009.30181806,2600.0,A
857,1994-01-11 17:30:00,737765.88085727,9549007.56839981,2600.0,A
858,1994-01-18 17:18:00,737536.60462746,9548957.771742402,2600.0,B
859,1994-01-18 17:18:00,737548.42478877,9548948.53682027,2600.0,B
860,1994-01-18 17:18:00,737535.25018535,9548956.03817985,2600.0,B
861,1994-01-18 17:18:00,737547.07034665,9548946.80325772,2600.0,B
862,1994-02-15 17:30:00,737755.152,9549006.0185,2600.0,A
863,1994-02-15 17:30:00,737753.798,9549004.285,2600.0,A
864,1994-02-22 17:29:00,737752.426,9549002.565,2616.09,A
865,1994-02-22 17:29:00,737751.071,9549000.832,2616.143,A
866,1994-02-22 17:29:00,737594.819,9548947.026,2609.479,B
867,1994-02-22 17:29:00,737593.464,9548945.292000001,2609.413,B
868,1994-03-01 17:30:00,737663.542,9548961.895,2613.4139999999998,A
869,1994-03-01 17:30:00,737662.188,9548960.161,2613.3720000000003,A
870,1994-03-04 17:30:00,737611.459,9548943.958999999,2610.42,B
871,1994-03-04 17:30:00,737610.104,9548942.226,2610.354,B
872,1994-03-06 17:30:00,737767.709,9548997.765,2616.004,A
873,1994-03-06 17:30:00,737766.355,9548996.032,2616.067,A
874,1994-03-08 17:30:00,737725.1070000001,9548991.965,2616.203,A
875,1994-03-08 17:30:00,737723.753,9548990.232,2616.159,A
876,1994-03-13 17:30:00,737662.188,9548960.161,2613.3720000000003,A
877,1994-03-13 17:30:00,737660.833,9548958.428,2613.33,A
878,1994-03-15 17:30:00,737722.3979999999,9548988.498,2616.115,A
879,1994-03-15 17:30:00,737721.0440000001,9548986.765,2616.071,A
880,1994-03-15 17:30:00,737719.689,9548985.031,2616.027,A
881,1994-03-15 17:30:00,737718.335,9548983.297,2615.97,A
882,1994-03-15 17:30:00,737716.9809999999,9548981.564,2615.904,A
883,1994-03-18 17:30:00,737592.11,9548943.559,2609.346,B
884,1994-03-18 17:30:00,737590.7559999999,9548941.825,2609.28,B
885,1994-03-20 17:50:00,737608.75,9548940.492,2610.288,B
886,1994-03-20 17:50:00,737607.395,9548938.758,2610.222,B
887,1994-03-22 17:28:00,737749.7170000001,9548999.098,2616.195,A
888,1994-03-22 17:28:00,737748.363,9548997.364,2616.248,A
889,1994-03-22 17:28:00,737634.713,9548949.359,2611.6710000000003,B
890,1994-03-25 17:32:00,737659.479,9548956.694,2613.2889999999998,A
891,1994-03-25 17:32:00,737658.1240000001,9548954.961000001,2613.2470000000003,A
892,1994-03-25 17:32:00,737589.401,9548940.092,2609.214,B
893,1994-03-25 17:32:00,737588.047,9548938.358,2609.1479999999997,B
894,1994-03-29 17:32:00,737688.1540000001,9548969.026,2614.263,A
895,1994-03-29 17:32:00,737686.7990000001,9548967.293,2614.197,A
896,1994-03-29 17:32:00,737606.041,9548937.025,2610.155,B
897,1994-03-29 17:32:00,737604.686,9548935.291000001,2610.089,B
898,1994-04-03 17:30:00,737747.0079999999,9548995.631000001,2616.3,A
899,1994-04-03 17:30:00,737745.6540000001,9548993.897,2616.353,A
900,1994-04-05 17:45:00,737762.292,9548990.832,2616.254,A
901,1994-04-05 17:45:00,737760.937,9548989.098,2616.317,A
902,1994-04-17 17:35:00,737762.292,9548990.832,2616.254,A
903,1994-04-17 17:35:00,737762.292,9548990.832,2616.254,A
904,1994-04-17 17:35:00,737762.292,9548990.832,2616.254,A
905,1994-04-17 17:35:00,737762.292,9548990.832,2616.254,A
906,1994-04-19 17:31:00,737762.292,9548990.832,2616.254,A
907,1994-04-19 17:31:00,737762.292,9548990.832,2616.254,A
908,1994-04-19 17:31:00,737762.292,9548990.832,2616.254,A
909,1994-04-19 17:31:00,737762.292,9548990.832,2616.254,A
910,1994-04-26 17:35:00,737744.2990000001,9548992.163999999,2616.405,A
911,1994-04-26 17:35:00,737742.945,9548990.43,2616.4610000000002,A
912,1994-04-26 17:35:00,737686.7990000001,9548967.293,2614.197,A
913,1994-04-26 17:35:00,737686.7990000001,9548967.293,2614.197,A
914,1994-04-29 17:40:00,737633.359,9548947.625,2611.605,B
915,1994-04-29 17:40:00,737632.005,9548945.892,2611.5389999999998,B
916,1994-05-06 17:28:00,737426.698,9549316.614,2617.673,D
917,1994-05-06 17:28:00,737425.343,9549314.88,2617.714,D
918,1994-05-06 17:28:00,737339.165,9549277.644,2619.621,C
919,1994-05-06 17:28:00,737337.813,9549275.913999999,2619.649,C
920,1994-05-08 17:35:00,737760.937,9548989.098,2616.317,A
921,1994-05-08 17:35:00,737759.583,9548987.365,2616.38,A
922,1994-05-08 17:35:00,737600.623,9548930.09,2609.891,B
923,1994-05-08 17:35:00,737599.2690000001,9548928.357,2609.825,B
924,1994-05-08 17:35:00,737365.151,9549286.529,2618.985,D
925,1994-05-08 17:35:00,737363.796,9549284.795,2619.018,D
926,1994-05-10 17:19:00,737712.917,9548976.363,2615.705,A
927,1994-05-10 17:19:00,737711.563,9548974.629,2615.639,A
928,1994-05-10 17:19:00,737392.622,9549297.333999999,2618.755,D
929,1994-05-10 17:19:00,737391.2679999999,9549295.6,2618.797,D
930,1994-05-13 17:30:00,737429.407,9549320.081,2617.592,D
931,1994-05-13 17:30:00,737428.052,9549318.347000001,2617.633,D
932,1994-05-13 17:30:00,737341.868,9549281.103,2619.563,C
933,1994-05-13 17:30:00,737340.517,9549279.373,2619.592,C
934,1994-05-14 17:30:00,737395.3309999999,9549300.801,2618.6710000000003,D
935,1994-05-14 17:30:00,737393.9770000001,9549299.067,2618.7129999999997,D
936,1994-05-14 17:30:00,737462.2490000001,9549337.761,2616.905,D
937,1994-05-14 17:30:00,737460.8979999999,9549336.031,2616.944,D
938,1994-05-20 17:35:00,737432.1159999999,9549323.548,2617.51,D
939,1994-05-20 17:35:00,737430.7609999999,9549321.815,2617.551,D
940,1994-05-20 17:35:00,737367.86,9549289.996,2618.919,D
941,1994-05-20 17:35:00,737366.505,9549288.263,2618.952,D
942,1994-05-24 17:35:00,737398.04,9549304.268,2618.587,D
943,1994-05-24 17:35:00,737396.686,9549302.534,2618.629,D
944,1994-05-27 17:25:00,737434.824,9549327.015,2617.429,D
945,1994-05-27 17:25:00,737433.47,9549325.282,2617.47,D
946,1994-05-27 17:25:00,737370.569,9549293.463,2618.853,D
947,1994-05-27 17:25:00,737369.214,9549291.73,2618.886,D
948,1994-06-03 17:35:00,737373.277,9549296.93,2618.7870000000003,D
949,1994-06-03 17:35:00,737371.923,9549295.197,2618.82,D
950,1994-06-03 17:35:00,737437.5329999999,9549330.482,2617.348,D
951,1994-06-03 17:35:00,737436.179,9549328.749,2617.388,D
952,1994-06-07 17:32:00,737400.7490000001,9549307.735,2618.5029999999997,D
953,1994-06-07 17:32:00,737399.3940000001,9549306.002,2618.545,D
954,1994-06-10 17:23:00,737375.98,9549300.39,2618.721,D
955,1994-06-10 17:23:00,737374.63,9549298.66,2618.754,D
956,1994-06-10 17:33:00,737440.24,9549333.95,2617.266,D
957,1994-06-10 17:33:00,737438.88,9549332.21,2617.3070000000002,D
958,1994-06-14 17:30:00,737398.04,9549304.26,2618.587,D
959,1994-06-14 17:30:00,737396.68,9549302.53,2618.629,D
960,1994-06-17 17:23:00,737442.9509999999,9549337.417000001,2617.185,D
961,1994-06-17 17:23:00,737441.5970000001,9549335.683,2617.226,D
962,1994-06-17 17:23:00,737378.695,9549303.865,2618.655,D
963,1994-06-17 17:23:00,737377.3409999999,9549302.131000001,2618.688,D
964,1994-06-21 17:35:00,737464.952,9549341.22,2616.826,D
965,1994-06-21 17:35:00,737463.6009999999,9549339.49,2616.865,D
966,1994-06-21 17:35:00,737407.52,9549316.402,2618.294,D
967,1994-06-21 17:35:00,737406.166,9549314.669,2618.3360000000002,D
968,1994-08-18 17:35:00,737741.59,9548988.697,2616.524,A
969,1994-08-18 17:35:00,737740.2359999999,9548986.963,2616.545,A
970,1994-08-20 17:28:00,737756.8740000001,9548983.897,2616.505,A
971,1994-08-20 17:28:00,737755.52,9548982.163999999,2616.567,A
972,1994-08-22 17:28:00,737738.882,9548985.229,2616.49,A
973,1994-08-22 17:28:00,737737.527,9548983.496,2616.435,A
974,1994-08-24 17:33:00,737315.635,9549174.46,2618.9410000000003,C
975,1994-08-24 17:33:00,737314.281,9549172.727,2618.891,C
976,1994-08-27 17:30:00,737321.428,9549157.51,2618.545,C
977,1994-08-27 17:30:00,737344.572,9549284.562,2619.506,C
978,1994-08-27 17:30:00,737343.22,9549282.832999999,2619.535,C
979,1994-09-04 17:28:00,737710.208,9548972.896,2615.573,A
980,1994-09-04 17:28:00,737708.854,9548971.162,2615.507,A
981,1994-09-14 17:30:00,737707.5,9548969.429,2615.4410000000003,A
982,1994-09-14 17:30:00,737706.145,9548967.695,2615.374,A
983,1994-09-14 17:30:00,737684.09,9548963.826,2614.065,A
984,1994-09-14 17:30:00,737682.7359999999,9548962.092,2613.999,A
985,1994-09-20 17:17:00,737445.66,9549340.884,2617.103,D
986,1994-09-20 17:17:00,737444.305,9549339.15,2617.144,D
987,1994-09-20 17:17:00,737381.4040000001,9549307.332,2618.589,D
988,1994-09-20 17:17:00,737380.0490000001,9549305.598,2618.6220000000003,D
989,1994-09-25 17:25:00,737448.3690000001,9549344.351,2617.022,D
990,1994-09-25 17:25:00,737447.0140000001,9549342.617999999,2617.063,D
991,1994-09-25 17:25:00,737385.4670000001,9549312.533,2618.49,D
992,1994-09-25 17:25:00,737382.7579999999,9549309.066,2618.556,D
993,1994-09-30 17:35:00,737704.791,9548965.962000001,2615.308,A
994,1994-09-30 17:35:00,737703.436,9548964.228,2615.242,A
995,1994-09-30 17:35:00,737681.3809999999,9548960.358,2613.9320000000002,A
996,1994-09-30 17:35:00,737680.027,9548958.625,2613.866,A
997,1994-10-04 17:15:00,737467.655,9549344.68,2616.7470000000003,D
998,1994-10-04 17:15:00,737466.304,9549342.95,2616.786,D
999,1994-10-04 17:15:00,737408.875,9549318.136,2618.252,D
1000,1994-10-04 17:15:00,737407.52,9549316.402,2618.294,D
1001,1994-10-09 17:32:00,737470.358,9549348.14,2616.6679999999997,D
1002,1994-10-09 17:32:00,737469.007,9549346.41,2616.7070000000003,D
1003,1994-10-09 17:32:00,737411.583,9549321.603,2618.1679999999997,D
1004,1994-10-09 17:32:00,737410.229,9549319.868999999,2618.21,D
1005,1994-10-11 17:03:00,737702.082,9548962.493999999,2615.176,A
1006,1994-10-11 17:03:00,737700.7270000001,9548960.761,2615.11,A
1007,1994-10-11 17:03:00,737678.673,9548956.891,2613.8,A
1008,1994-10-11 17:03:00,737677.318,9548955.158,2613.734,A
1009,1994-10-20 17:01:00,737699.373,9548959.027,2615.044,A
1010,1994-10-20 17:01:00,737698.0190000001,9548957.294,2614.978,A
1011,1994-10-20 17:01:00,737675.964,9548953.424,2613.6679999999997,A
1012,1994-10-20 17:01:00,737674.609,9548951.691,2613.6020000000003,A
1013,1994-10-21 17:17:00,737451.078,9549347.818,2616.9410000000003,D
1014,1994-10-21 17:17:00,737449.723,9549346.085,2616.981,D
1015,1994-10-21 17:17:00,737386.822,9549314.266,2618.4570000000003,D
1016,1994-10-21 17:17:00,737385.4670000001,9549312.533,2618.49,D
1017,1994-10-23 17:42:00,737473.061,9549351.599,2616.589,D
1018,1994-10-23 17:42:00,737471.71,9549349.87,2616.6279999999997,D
1019,1994-10-23 17:42:00,737312.927,9549170.992999999,2618.842,C
1020,1994-10-23 17:42:00,737414.292,9549325.07,2618.085,D
1021,1994-10-23 17:42:00,737412.938,9549323.336000001,2618.126,D
1022,1994-10-25 17:51:00,737320.077,9549155.78,2618.51,C
1023,1994-10-25 17:51:00,737318.725,9549154.051,2618.475,C
1024,1994-10-25 17:51:00,737317.373,9549152.321,2618.44,C
1025,1994-10-25 17:51:00,737316.02,9549150.589,2618.405,C
1026,1994-10-25 17:51:00,737316.02,9549150.589,2618.405,C
1027,1994-10-29 17:03:00,737696.6640000001,9548955.56,2614.9120000000003,A
1028,1994-10-29 17:03:00,737695.31,9548953.827,2614.845,A
1029,1994-10-29 17:03:00,737673.255,9548949.957,2613.536,A
1030,1994-10-29 17:03:00,737671.901,9548948.223,2613.47,A
1031,1994-10-31 17:18:00,737453.786,9549351.285,2616.859,D
1032,1994-10-31 17:18:00,737452.432,9549349.552000001,2616.9,D
1033,1994-10-31 17:18:00,737388.176,9549316.0,2618.424,D
1034,1994-11-04 17:38:00,737311.572,9549169.259,2618.792,C
1035,1994-11-04 17:38:00,737310.218,9549167.526,2618.743,C
1036,1994-11-04 17:38:00,737298.7840000001,9549201.583999999,2618.679,C
1037,1994-11-04 17:38:00,737297.43,9549199.85,2618.615,C
1038,1994-11-05 17:02:00,737612.688,9548848.08,2611.236,B
1039,1994-11-05 17:02:00,737611.333,9548846.346,2611.209,B
1040,1994-11-05 17:02:00,737670.546,9548946.49,2613.403,A
1041,1994-11-05 17:02:00,737669.192,9548944.756000001,2613.337,A
1042,1994-11-06 17:38:00,737475.7640000001,9549355.059,2616.51,D
1043,1994-11-06 17:38:00,737474.413,9549353.329,2616.549,D
1044,1994-11-06 17:38:00,737417.0,9549328.536,2618.001,D
1045,1994-11-06 17:38:00,737415.646,9549326.803,2618.0429999999997,D
1046,1994-11-08 17:30:00,737305.91,9549186.347000001,2618.629,C
1047,1994-11-08 17:30:00,737304.559,9549184.617999999,2618.58,C
1048,1994-11-08 17:30:00,737347.275,9549288.022,2619.449,C
1049,1994-11-08 17:30:00,737345.9240000001,9549286.292000001,2619.478,C
1050,1994-11-08 17:30:00,737302.615,9549230.857,2619.175,C
1051,1994-11-08 17:30:00,737301.26,9549229.124,2619.107,C
1052,1994-11-11 17:30:00,737691.2459999999,9548948.626,2614.647,A
1053,1994-11-11 17:30:00,737689.892,9548946.892,2614.581,A
1054,1994-11-11 17:30:00,737417.0,9549328.536,2618.001,D
1055,1994-11-11 17:30:00,737415.646,9549326.803,2618.0429999999997,D
1056,1994-11-13 17:35:00,737296.075,9549198.116,2618.552,C
1057,1994-11-13 17:35:00,737294.7209999999,9549196.383,2618.488,C
1058,1994-11-15 17:25:00,737390.885,9549319.467,2618.3579999999997,D
1059,1994-11-15 17:25:00,737389.53,9549317.733,2618.391,D
1060,1994-11-15 17:25:00,737299.839,9549227.305,2619.035,C
1061,1994-11-15 17:25:00,737298.488,9549225.575,2618.967,C
1062,1994-11-18 17:39:00,737688.538,9548945.159,2614.515,A
1063,1994-11-18 17:39:00,737687.183,9548943.425,2614.449,A
1064,1994-11-18 17:39:00,737419.705,9549331.998,2617.917,D
1065,1994-11-18 17:39:00,737418.354,9549330.268,2617.959,D
1066,1994-11-18 17:39:00,737349.979,9549291.481,2619.3920000000003,D
1067,1994-11-18 17:39:00,737348.627,9549289.751,2619.4210000000003,C
1068,1994-11-20 17:32:00,737308.863,9549165.792000001,2618.6929999999998,C
1069,1994-11-20 17:32:00,737307.5090000001,9549164.059,2618.644,C
1070,1994-11-20 17:32:00,737306.1540000001,9549162.325,2618.594,C
1071,1994-11-20 17:32:00,737304.8,9549160.592,2618.545,C
1072,1994-11-20 17:32:00,737303.446,9549158.858,2618.495,C
1073,1994-11-22 17:32:00,737479.825,9549360.256000001,2616.391,D
1074,1994-11-22 17:32:00,737478.47,9549358.522,2616.43,D
1075,1994-11-22 17:32:00,737304.559,9549184.617999999,2618.58,C
1076,1994-11-22 17:32:00,737298.488,9549225.575,2618.967,C
1077,1994-11-22 17:32:00,737297.1359999999,9549223.845,2618.899,C
1078,1994-11-25 17:38:00,737685.829,9548941.692,2614.383,A
1079,1994-11-25 17:38:00,737684.474,9548939.957999999,2614.3160000000003,A
1080,1994-11-25 17:38:00,737422.4079999999,9549335.457999999,2617.834,D
1081,1994-11-25 17:38:00,737421.057,9549333.728,2617.875,D
1082,1994-11-25 17:38:00,737293.3670000001,9549194.649,2618.424,C
1083,1994-11-25 17:38:00,737292.012,9549192.916000001,2618.36,C
1084,1994-11-27 17:28:00,737309.0040000001,9549263.392,2619.565,C
1085,1994-11-27 17:28:00,737307.65,9549261.659,2619.511,C
1086,1994-11-27 17:28:00,737306.295,9549259.925,2619.458,C
1087,1994-11-27 17:28:00,737304.941,9549258.191,2619.404,C
1088,1994-11-27 17:28:00,737303.5859999999,9549256.457999999,2619.35,C
1089,1994-11-29 17:27:00,737445.3840000001,9549364.865,2617.123,D
1090,1994-11-29 17:27:00,737444.032,9549363.135,2617.165,D
1091,1994-11-29 17:27:00,737393.594,9549322.934,2618.292,D
1092,1994-11-29 17:27:00,737392.2390000001,9549321.201,2618.325,D
1093,1994-11-29 17:27:00,737456.495,9549354.752999999,2616.778,D
1094,1994-11-29 17:27:00,737455.141,9549353.019,2616.819,D
1095,1994-12-02 17:35:00,737482.5340000001,9549363.723,2616.312,D
1096,1994-12-02 17:35:00,737481.179,9549361.99,2616.351,D
1097,1994-12-02 17:35:00,737290.6579999999,9549191.182,2618.2960000000003,C
1098,1994-12-02 17:35:00,737289.303,9549189.447999999,2618.2329999999997,C
1099,1994-12-02 17:35:00,737352.682,9549294.94,2619.335,D
1100,1994-12-02 17:35:00,737351.33,9549293.211000001,2619.364,D
1101,1994-12-05 17:25:00,737311.713,9549266.859,2619.673,C
1102,1994-12-05 17:25:00,737310.358,9549265.126,2619.619,C
1103,1994-12-05 17:30:00,737736.173,9548981.762,2616.38,A
1104,1994-12-05 17:30:00,737734.818,9548980.029,2616.325,A
1105,1994-12-05 17:30:00,737683.12,9548938.224,2614.25,A
1106,1994-12-05 17:30:00,737681.765,9548936.491,2614.1839999999997,A
1107,1994-12-07 17:30:00,737457.85,9549356.486,2616.737,D
1108,1994-12-07 17:30:00,737456.495,9549354.752999999,2616.778,D
1109,1994-12-07 17:30:00,737299.1529999999,9549177.697999999,2618.382,C
1110,1994-12-07 17:30:00,737303.5859999999,9549256.457999999,2619.35,C
1111,1994-12-07 17:30:00,737302.2320000001,9549254.724,2619.2960000000003,C
1112,1994-12-11 17:28:00,737680.411,9548934.757000001,2614.118,A
1113,1994-12-11 17:28:00,737679.057,9548933.024,2614.052,A
1114,1994-12-15 17:30:00,737297.801282802,9549175.96836912,2618.33255344857,C
1115,1994-12-15 17:30:00,737296.449775898,9549174.23852021,2618.28316121746,C
1116,1994-12-16 17:57:00,737733.463893818,9548978.29506131,2616.2704927185,A
1117,1994-12-16 17:57:00,737732.109473181,9548976.56148197,2616.2154941249105,A
1118,1994-12-16 17:57:00,737730.755052548,9548974.82790263,2616.16049553142,A
1119,1994-12-16 17:57:00,737729.400631914,9548973.0943233,2616.10549693765,A
1120,1994-12-16 17:57:00,737728.046211282,9548971.36074396,2616.0504983439,A
1121,1994-12-19 17:35:00,737287.948837723,9549187.71487968,2618.1688966257298,C
1122,1994-12-19 17:35:00,737286.5944166579,9549185.98129976,2618.10509823619,C
1123,1994-12-19 17:35:00,737299.523058868,9549251.2570354,2619.1880858609397,C
1124,1994-12-19 17:35:00,737298.1686377879,9549249.52345642,2619.13418723873,C
1125,1994-12-21 17:30:00,737425.1109999999,9549338.917000001,2617.75,D
1126,1994-12-21 17:30:00,737423.76,9549337.188,2617.792,D
1127,1994-12-21 17:30:00,737293.0816038321,9549218.65537623,2618.69503476902,C
1128,1994-12-21 17:30:00,737294.433110236,9549220.38522552,2618.76308628703,C
1129,1994-12-21 17:30:00,737314.422,9549270.326,2619.781,C
1130,1994-12-21 17:30:00,737313.067,9549268.593,2619.7270000000003,C
1131,1994-12-23 17:30:00,737754.165,9548980.43,2616.63,A
1132,1994-12-23 17:30:00,737754.165,9548980.43,2616.63,A
1133,1994-12-23 17:30:00,737752.811,9548978.697,2616.692,A
1134,1994-12-23 17:30:00,737726.692,9548969.627,2615.995,A
1135,1994-12-23 17:30:00,737725.337,9548967.894,2615.9410000000003,A
1136,1994-12-25 17:30:00,737295.098,9549172.509,2618.234,C
1137,1994-12-25 17:30:00,737293.747,9549170.779,2618.1839999999997,C
1138,1994-12-25 17:30:00,737399.0109999999,9549329.867999999,2618.16,D
1139,1994-12-25 17:30:00,737397.657,9549328.135,2618.1929999999998,D
1140,1994-12-25 17:30:00,737296.814,9549247.79,2619.08,C
1141,1994-12-25 17:30:00,737295.46,9549246.056,2619.026,C
1142,1994-12-27 17:35:00,737285.24,9549184.248,2618.041,C
1143,1994-12-27 17:35:00,737283.8859999999,9549182.514,2617.978,C
1144,1994-12-27 17:35:00,737355.385,9549298.4,2619.278,D
1145,1994-12-27 17:35:00,737354.0340000001,9549296.67,2619.3070000000002,D
1146,1994-12-30 17:35:00,737427.814,9549342.377,2617.667,D
1147,1994-12-30 17:35:00,737426.463,9549340.647,2617.708,D
1148,1994-12-30 17:35:00,737293.082,9549218.655,2618.695,C
1149,1994-12-30 17:35:00,737291.73,9549216.926,2618.627,C
1150,1994-12-30 17:35:00,737296.814,9549247.79,2619.08,C
1151,1994-12-30 17:35:00,737295.46,9549246.056,2619.026,C
1152,1995-01-01 17:35:00,737723.983,9548966.16,2615.886,A
1153,1995-01-01 17:35:00,737722.6290000001,9548964.426,2615.831,A
1154,1995-01-01 17:35:00,737751.4559999999,9548976.963,2616.661,A
1155,1995-01-01 17:35:00,737750.1020000001,9548975.229,2616.607,A
1156,1995-01-06 17:30:00,737748.748,9548973.496,2616.552,A
1157,1995-01-06 17:30:00,737747.3929999999,9548971.762,2616.4970000000003,A
1158,1995-01-06 17:30:00,737721.2740000001,9548962.693,2615.776,A
1159,1995-01-06 17:30:00,737719.92,9548960.958999999,2615.721,A
1160,1995-01-06 17:40:00,737401.72,9549333.336000001,2618.094,D
1161,1995-01-06 17:40:00,737400.3659999999,9549331.602,2618.127,D
1162,1995-01-12 17:40:00,737746.0390000001,9548970.029,2616.4429999999998,A
1163,1995-01-12 17:40:00,737744.684,9548968.295,2616.388,A
1164,1995-01-12 17:40:00,737718.565,9548959.226,2615.666,A
1165,1995-01-12 17:40:00,737717.2109999999,9548957.492,2615.611,A
1166,1995-01-15 17:27:00,737404.429,9549336.803,2618.028,D
1167,1995-01-15 17:27:00,737403.075,9549335.069,2618.061,D
1168,1995-01-15 17:27:00,737430.517,9549345.837000001,2617.583,D
1169,1995-01-15 17:27:00,737429.166,9549344.107,2617.625,D
1170,1995-01-17 17:35:00,737282.531,9549180.781,2617.9139999999998,C
1171,1995-01-17 17:35:00,737281.177,9549179.047,2617.85,C
1172,1995-01-17 17:35:00,737292.7509999999,9549242.589,2618.919,C
1173,1995-01-17 17:35:00,737291.397,9549240.856,2618.865,C
1174,1995-01-18 17:37:00,737743.33,9548966.562,2616.333,A
