Point ID,Points_0,Points_1,Points_2,Points_Magnitude
451,734179,9.55124e+06,2740,9.57941e+06
453,734172,9.55123e+06,2740,9.5794e+06
454,734172,9.55123e+06,2740,9.5794e+06
455,734172,9.55123e+06,2740,9.5794e+06
456,734185,9.55122e+06,2740,9.5794e+06
457,734178,9.55121e+06,2740,9.57939e+06
458,734172,9.55123e+06,2740,9.5794e+06
459,734172,9.55123e+06,2740,9.5794e+06
460,734172,9.55123e+06,2740,9.5794e+06
462,734185,9.55122e+06,2740,9.5794e+06
463,734172,9.55123e+06,2740,9.5794e+06
464,734172,9.55123e+06,2740,9.5794e+06
481,734179,9.55124e+06,2740,9.57941e+06
485,734177,9.55107e+06,2740,9.57925e+06
488,734177,9.55107e+06,2740,9.57925e+06
489,734177,9.55107e+06,2740,9.57925e+06
490,734177,9.55107e+06,2740,9.57925e+06
491,734195,9.55106e+06,2740,9.57923e+06
493,734177,9.55107e+06,2740,9.57925e+06
494,734177,9.55107e+06,2740,9.57925e+06
495,734177,9.55107e+06,2740,9.57925e+06
496,734215,9.5511e+06,2740,9.57928e+06
497,734195,9.55106e+06,2740,9.57923e+06
498,734177,9.55107e+06,2740,9.57925e+06
499,734177,9.55107e+06,2740,9.57925e+06
506,734195,9.55106e+06,2740,9.57923e+06
515,734178,9.55121e+06,2740,9.57939e+06
518,734178,9.55121e+06,2740,9.57939e+06
519,734178,9.55121e+06,2740,9.57939e+06
520,734178,9.55121e+06,2740,9.57939e+06
523,734178,9.55121e+06,2740,9.57939e+06
524,734178,9.55121e+06,2740,9.57939e+06
525,734178,9.55121e+06,2740,9.57939e+06
526,734185,9.55122e+06,2740,9.5794e+06
528,734178,9.55121e+06,2740,9.57939e+06
529,734178,9.55121e+06,2740,9.57939e+06
530,734178,9.55121e+06,2740,9.57939e+06
531,734191,9.5512e+06,2740,9.57938e+06
532,734184,9.55119e+06,2740,9.57937e+06
533,734178,9.55121e+06,2740,9.57939e+06
534,734178,9.55121e+06,2740,9.57939e+06
535,734178,9.55121e+06,2740,9.57939e+06
537,734191,9.5512e+06,2740,9.57938e+06
538,734178,9.55121e+06,2740,9.57939e+06
539,734178,9.55121e+06,2740,9.57939e+06
556,734185,9.55122e+06,2740,9.5794e+06
562,734179,9.55124e+06,2740,9.57941e+06
565,734184,9.55119e+06,2740,9.57937e+06
568,734184,9.55119e+06,2740,9.57937e+06
569,734184,9.55119e+06,2740,9.57937e+06
570,734184,9.55119e+06,2740,9.57937e+06
573,734184,9.55119e+06,2740,9.57937e+06
574,734184,9.55119e+06,2740,9.57937e+06
575,734184,9.55119e+06,2740,9.57937e+06
576,734191,9.5512e+06,2740,9.57938e+06
578,734184,9.55119e+06,2740,9.57937e+06
579,734184,9.55119e+06,2740,9.57937e+06
580,734184,9.55119e+06,2740,9.57937e+06
581,734197,9.55118e+06,2740,9.57936e+06
582,734192,9.55118e+06,2740,9.57935e+06
583,734184,9.55119e+06,2740,9.57937e+06
584,734184,9.55119e+06,2740,9.57937e+06
585,734184,9.55119e+06,2740,9.57937e+06
587,734197,9.55118e+06,2740,9.57936e+06
588,734184,9.55119e+06,2740,9.57937e+06
589,734184,9.55119e+06,2740,9.57937e+06
606,734191,9.5512e+06,2740,9.57938e+06
612,734185,9.55122e+06,2740,9.5794e+06
616,734195,9.55106e+06,2740,9.57923e+06
