Point ID,Points_0,Points_1,Points_2,Points_Magnitude
599,734644,9.5514e+06,2740,9.57961e+06
600,734644,9.5514e+06,2740,9.57961e+06
601,734699,9.55138e+06,2740,9.57959e+06
602,734691,9.55137e+06,2740,9.57958e+06
603,734644,9.5514e+06,2740,9.57961e+06
604,734644,9.5514e+06,2740,9.57961e+06
620,734649,9.55131e+06,2740,9.57952e+06
623,734649,9.55131e+06,2740,9.57952e+06
624,734649,9.55131e+06,2740,9.57952e+06
625,734649,9.55131e+06,2740,9.57952e+06
628,734649,9.55131e+06,2740,9.57952e+06
629,734649,9.55131e+06,2740,9.57952e+06
630,734649,9.55131e+06,2740,9.57952e+06
632,734661,9.5513e+06,2740,9.57951e+06
633,734649,9.55131e+06,2740,9.57952e+06
634,734649,9.55131e+06,2740,9.57952e+06
635,734649,9.55131e+06,2740,9.57952e+06
636,734661,9.5513e+06,2740,9.57951e+06
637,734657,9.55129e+06,2740,9.5795e+06
638,734649,9.55131e+06,2740,9.57952e+06
639,734649,9.55131e+06,2740,9.57952e+06
640,734649,9.55131e+06,2740,9.57952e+06
641,734685,9.55136e+06,2740,9.57957e+06
643,734649,9.55131e+06,2740,9.57952e+06
644,734649,9.55131e+06,2740,9.57952e+06
647,734661,9.5513e+06,2740,9.57951e+06
662,734661,9.5513e+06,2740,9.57951e+06
665,734657,9.55129e+06,2740,9.5795e+06
668,734657,9.55129e+06,2740,9.5795e+06
669,734657,9.55129e+06,2740,9.5795e+06
670,734657,9.55129e+06,2740,9.5795e+06
673,734657,9.55129e+06,2740,9.5795e+06
674,734657,9.55129e+06,2740,9.5795e+06
675,734657,9.55129e+06,2740,9.5795e+06
677,734669,9.55128e+06,2740,9.5795e+06
678,734657,9.55129e+06,2740,9.5795e+06
679,734657,9.55129e+06,2740,9.5795e+06
680,734657,9.55129e+06,2740,9.5795e+06
681,734661,9.5513e+06,2740,9.57951e+06
683,734657,9.55129e+06,2740,9.5795e+06
684,734657,9.55129e+06,2740,9.5795e+06
692,734669,9.55128e+06,2740,9.5795e+06
696,734661,9.5513e+06,2740,9.57951e+06
701,734669,9.55128e+06,2740,9.5795e+06
705,734682,9.55145e+06,2740,9.57966e+06
708,734682,9.55145e+06,2740,9.57966e+06
709,734682,9.55145e+06,2740,9.57966e+06
710,734682,9.55145e+06,2740,9.57966e+06
712,734692,9.55145e+06,2740,9.57967e+06
713,734682,9.55145e+06,2740,9.57966e+06
714,734682,9.55145e+06,2740,9.57966e+06
715,734682,9.55145e+06,2740,9.57966e+06
716,734692,9.55145e+06,2740,9.57967e+06
717,734729,9.55142e+06,2740,9.57964e+06
718,734682,9.55145e+06,2740,9.57966e+06
719,734682,9.55145e+06,2740,9.57966e+06
720,734682,9.55145e+06,2740,9.57966e+06
721,734729,9.55142e+06,2740,9.57964e+06
722,734699,9.55138e+06,2740,9.57959e+06
723,734682,9.55145e+06,2740,9.57966e+06
724,734682,9.55145e+06,2740,9.57966e+06
737,734692,9.55145e+06,2740,9.57967e+06
746,734685,9.55136e+06,2740,9.57957e+06
751,734691,9.55137e+06,2740,9.57958e+06
760,734691,9.55137e+06,2740,9.57958e+06
763,734691,9.55137e+06,2740,9.57958e+06
764,734691,9.55137e+06,2740,9.57958e+06
765,734691,9.55137e+06,2740,9.57958e+06
766,734699,9.55138e+06,2740,9.57959e+06
768,734691,9.55137e+06,2740,9.57958e+06
769,734691,9.55137e+06,2740,9.57958e+06
770,734692,9.55145e+06,2740,9.57967e+06
773,734692,9.55145e+06,2740,9.57967e+06
774,734692,9.55145e+06,2740,9.57967e+06
775,734692,9.55145e+06,2740,9.57967e+06
777,734701,9.55146e+06,2740,9.57968e+06
778,734692,9.55145e+06,2740,9.57967e+06
779,734692,9.55145e+06,2740,9.57967e+06
780,734692,9.55145e+06,2740,9.57967e+06
781,734701,9.55146e+06,2740,9.57968e+06
782,734729,9.55142e+06,2740,9.57964e+06
783,734692,9.55145e+06,2740,9.57967e+06
784,734692,9.55145e+06,2740,9.57967e+06
797,734701,9.55146e+06,2740,9.57968e+06
811,734699,9.55138e+06,2740,9.57959e+06
815,734699,9.55138e+06,2740,9.57959e+06
818,734699,9.55138e+06,2740,9.57959e+06
819,734699,9.55138e+06,2740,9.57959e+06
820,734699,9.55138e+06,2740,9.57959e+06
821,734729,9.55142e+06,2740,9.57964e+06
823,734699,9.55138e+06,2740,9.57959e+06
824,734699,9.55138e+06,2740,9.57959e+06
825,734701,9.55146e+06,2740,9.57968e+06
828,734701,9.55146e+06,2740,9.57968e+06
829,734701,9.55146e+06,2740,9.57968e+06
830,734701,9.55146e+06,2740,9.57968e+06
832,734712,9.55147e+06,2740,9.57968e+06
833,734701,9.55146e+06,2740,9.57968e+06
834,734701,9.55146e+06,2740,9.57968e+06
835,734701,9.55146e+06,2740,9.57968e+06
836,734712,9.55147e+06,2740,9.57968e+06
837,734729,9.55142e+06,2740,9.57964e+06
838,734701,9.55146e+06,2740,9.57968e+06
839,734701,9.55146e+06,2740,9.57968e+06
842,734712,9.55147e+06,2740,9.57968e+06
855,734712,9.55147e+06,2740,9.57968e+06
858,734712,9.55147e+06,2740,9.57968e+06
859,734712,9.55147e+06,2740,9.57968e+06
860,734712,9.55147e+06,2740,9.57968e+06
862,734724,9.55147e+06,2740,9.57969e+06
863,734712,9.55147e+06,2740,9.57968e+06
864,734712,9.55147e+06,2740,9.57968e+06
865,734712,9.55147e+06,2740,9.57968e+06
866,734724,9.55147e+06,2740,9.57969e+06
867,734729,9.55142e+06,2740,9.57964e+06
868,734712,9.55147e+06,2740,9.57968e+06
869,734712,9.55147e+06,2740,9.57968e+06
872,734724,9.55147e+06,2740,9.57969e+06
880,734724,9.55147e+06,2740,9.57969e+06
883,734724,9.55147e+06,2740,9.57969e+06
884,734724,9.55147e+06,2740,9.57969e+06
885,734724,9.55147e+06,2740,9.57969e+06
887,734748,9.55147e+06,2740,9.57969e+06
888,734724,9.55147e+06,2740,9.57969e+06
889,734724,9.55147e+06,2740,9.57969e+06
890,734724,9.55147e+06,2740,9.57969e+06
891,734748,9.55147e+06,2740,9.57969e+06
892,734729,9.55142e+06,2740,9.57964e+06
893,734724,9.55147e+06,2740,9.57969e+06
